"","X","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","n_cycle","ecp"
"1642",505900,"E02001077","E02001096",16,0,0,0,1,0,0,7,4,3,1,0,7677.5417371586,0.0646038577969465,1.03366172475114,-1.96633827524886
"1643",505901,"E02001077","E02001097",25,0,0,0,3,0,0,20,1,0,1,0,8700.81423285408,0.0526475460146505,1.31618865036626,1.31618865036626
"1644",506231,"E02001077","E02006902",233,0,3,1,110,2,1,67,7,35,7,0,5658.03316768593,0.0967544031161732,22.5437759260683,-12.4562240739317
"1645",506233,"E02001077","E02006912",163,0,1,0,102,0,0,31,2,25,2,0,4996.51752688139,0.110440726942545,18.0018384916348,-6.99816150836518
"1646",506234,"E02001077","E02006913",13,0,0,0,5,0,0,6,1,0,1,0,6887.28149667959,0.0756657924574123,0.98365530194636,0.98365530194636
"1647",506235,"E02001077","E02006914",109,0,0,0,53,1,0,31,4,13,6,1,3927.02321421778,0.136780552064712,14.9090801750536,1.9090801750536
"1648",506236,"E02001077","E02006915",14,0,0,0,2,0,0,7,2,1,2,0,6775.39659833985,0.0773780504908519,1.08329270687193,0.0832927068719267
"1649",506237,"E02001077","E02006916",7,0,0,0,1,0,1,4,1,0,0,0,3518.15488431404,0.148435645071935,1.03904951550355,1.03904951550355
"1650",506238,"E02001077","E02006917",136,0,0,2,74,1,0,43,3,11,2,0,4206.39275693574,0.129347673614218,17.5912836115337,6.5912836115337
"1651",506292,"E02001078","E02001045",3,0,0,0,0,0,0,3,0,0,0,0,11155.7136192819,0.0322216875038926,0.0966650625116778,0.0966650625116778
"1652",506293,"E02001078","E02001046",2,0,0,1,0,0,0,1,0,0,0,0,9991.14332906019,0.0406725659075203,0.0813451318150405,0.0813451318150405
"1653",506294,"E02001078","E02001047",1,0,0,0,0,0,0,0,0,0,1,0,9717.41803404587,0.042961263800679,0.042961263800679,0.042961263800679
"1654",506295,"E02001078","E02001048",1,0,0,1,0,0,0,0,0,0,0,0,11061.8482610718,0.0328323011658217,0.0328323011658217,0.0328323011658217
"1655",506296,"E02001078","E02001049",4,0,0,0,1,0,0,3,0,0,0,0,8863.55353574214,0.0509615673622903,0.203846269449161,0.203846269449161
"1656",506297,"E02001078","E02001050",16,0,0,0,4,0,0,10,1,0,1,0,8919.69490718248,0.0503925573839592,0.806280918143348,0.806280918143348
"1657",506298,"E02001078","E02001051",2,0,0,0,0,0,0,0,0,0,2,0,8500.72789030298,0.0547970793825928,0.109594158765186,0.109594158765186
"1658",506299,"E02001078","E02001052",8,0,0,0,2,0,0,4,1,0,1,0,8671.78953719552,0.0529540505741574,0.423632404593259,0.423632404593259
"1659",506300,"E02001078","E02001053",7,0,0,1,0,0,0,6,0,0,0,0,7573.75552236861,0.0659588702791864,0.461712091954305,0.461712091954305
"1660",506301,"E02001078","E02001055",21,0,0,1,3,0,1,11,2,1,2,0,6742.69338380808,0.0778858114191926,1.63560203980304,0.635602039803044
"1661",506302,"E02001078","E02001056",5,0,0,0,0,0,0,2,0,0,3,0,5879.79064301668,0.0925569699283763,0.462784849641881,0.462784849641881
"1662",506303,"E02001078","E02001057",8,0,0,1,2,0,0,5,0,0,0,0,5523.58111922084,0.09939146559906,0.79513172479248,0.79513172479248
"1663",506304,"E02001078","E02001059",27,0,0,0,2,1,1,17,3,1,2,0,4734.86852985143,0.116373956480374,3.1420968249701,2.1420968249701
"1664",506305,"E02001078","E02001061",13,0,0,1,5,0,0,6,0,1,0,0,4138.43877437516,0.131117611716265,1.70452895231145,0.704528952311449
"1665",506306,"E02001078","E02001062",141,0,0,0,45,0,1,65,10,11,9,0,3868.47304742287,0.138391671613743,19.5132256975377,8.51322569753771
"1666",506307,"E02001078","E02001063",68,0,0,2,17,0,1,34,4,8,2,0,4298.9749222183,0.126974653806338,8.63427645883101,0.63427645883101
"1667",506308,"E02001078","E02001064",54,0,0,0,16,0,0,33,3,1,1,0,2988.05843280717,0.165037181030591,8.91200777565189,7.91200777565189
"1668",506309,"E02001078","E02001065",3,0,0,0,0,0,0,3,0,0,0,0,3763.2644181155,0.14133452399667,0.42400357199001,0.42400357199001
"1669",506310,"E02001078","E02001066",123,0,0,0,33,0,0,58,16,3,13,0,2675.43187106879,0.17568561168149,21.6093302368233,18.6093302368233
"1670",506311,"E02001078","E02001067",16,0,0,0,0,0,1,12,0,3,0,0,2434.36566506841,0.184363498041149,2.94981596865838,-0.0501840313416193
"1671",506312,"E02001078","E02001068",18,0,0,0,4,0,0,11,0,1,2,0,4010.93908160847,0.134504096837249,2.42107374307049,1.42107374307049
"1672",506313,"E02001078","E02001069",35,0,0,0,4,0,1,21,2,5,2,0,3030.25088715704,0.163650375786261,5.72776315251914,0.727763152519138
"1673",506314,"E02001078","E02001070",63,0,0,0,9,1,0,30,6,9,8,0,2036.8372939172,0.19961989152938,12.5760531663509,3.57605316635094
"1674",506315,"E02001078","E02001071",54,0,0,0,8,1,0,33,3,2,6,1,1537.71450653755,0.220575397088411,11.9110714427742,9.91107144277417
"1675",506316,"E02001078","E02001072",19,0,0,0,1,0,0,12,2,2,2,0,4672.35844907206,0.117837998232087,2.23892196640966,0.23892196640966
"1676",506317,"E02001078","E02001073",21,0,0,0,8,1,0,11,0,1,0,0,5677.71260368818,0.0963743371384095,2.0238610799066,1.0238610799066
"1677",506318,"E02001078","E02001074",17,0,0,0,2,0,0,12,2,1,0,0,3245.27799316894,0.156761709115155,2.66494905495764,1.66494905495764
"1678",506319,"E02001078","E02001075",108,0,0,1,9,1,0,51,5,4,37,0,874.074402743911,0.25188373049306,27.2034428932505,23.2034428932505
"1679",506320,"E02001078","E02001076",47,0,0,0,3,0,0,22,1,4,17,0,1566.41208021389,0.219313027506409,10.3077122928012,6.30771229280121
"1680",506321,"E02001078","E02001077",8,0,0,1,0,0,0,6,0,1,0,0,4838.5477396011,0.113985691428966,0.911885531431727,-0.0881144685682732
"1681",506322,"E02001078","E02001078",118,0,0,3,21,1,0,28,2,4,59,0,0,0.3,35.4,31.4
"1682",506323,"E02001078","E02001079",12,0,0,0,5,0,0,7,0,0,0,0,3168.38343697677,0.159191166850071,1.91029400220085,1.91029400220085
"1683",506324,"E02001078","E02001080",41,0,0,0,3,0,0,17,1,5,15,0,1308.92198537668,0.230903085126404,9.46702649018258,4.46702649018258
"1684",506325,"E02001078","E02001081",9,0,0,0,1,0,0,4,3,0,1,0,5865.44063564979,0.0928229901250217,0.835406911125195,0.835406911125195
"1685",506326,"E02001078","E02001082",64,0,0,0,5,0,0,37,5,7,10,0,2726.84085627186,0.173888502467134,11.1288641578965,4.12886415789655
"1686",506327,"E02001078","E02001083",38,0,0,2,3,0,0,25,2,5,1,0,3784.03889934229,0.140748511966204,5.34844345471575,0.34844345471575
"1687",506328,"E02001078","E02001084",17,0,0,0,2,0,0,10,0,2,3,0,2150.93749229071,0.195116141011463,3.31697439719486,1.31697439719486
"1688",506329,"E02001078","E02001085",87,0,0,1,20,1,0,32,5,5,21,2,1301.95484828852,0.23122505608552,20.1165798794403,15.1165798794403
"1689",506330,"E02001078","E02001086",18,0,0,0,3,0,0,11,1,2,1,0,4535.59882336551,0.12110557792471,2.17990040264477,0.179900402644774
"1690",506331,"E02001078","E02001087",26,0,0,0,4,0,0,16,3,2,1,0,3589.59938747129,0.146329744223813,3.80457334981914,1.80457334981914
"1691",506332,"E02001078","E02001088",7,0,0,0,0,0,0,6,1,0,0,0,6522.69485958977,0.0813892746066613,0.569724922246629,0.569724922246629
"1692",506333,"E02001078","E02001089",69,0,0,0,23,2,0,40,0,1,3,0,3743.45232194398,0.141895661630111,9.79080065247763,8.79080065247763
"1693",506334,"E02001078","E02001090",22,0,0,0,4,0,0,17,0,1,0,0,5268.52398877735,0.104593109730182,2.30104841406401,1.30104841406401
"1694",506335,"E02001078","E02001091",4,0,0,0,0,0,0,4,0,0,0,0,8170.59368184632,0.0585372754375431,0.234149101750172,0.234149101750172
"1695",506336,"E02001078","E02001092",5,0,0,0,1,0,0,3,0,0,1,0,7068.8063155086,0.0729680162482697,0.364840081241349,0.364840081241349
"1696",506337,"E02001078","E02001093",12,0,0,0,1,0,0,7,2,2,0,0,6451.81440299665,0.082551273235489,0.990615278825868,-1.00938472117413
"1697",506338,"E02001078","E02001094",7,0,0,0,3,0,0,4,0,0,0,0,7508.5598768517,0.0668245480814863,0.467771836570404,0.467771836570404
"1698",506339,"E02001078","E02001095",55,0,0,0,3,0,0,50,0,2,0,0,8392.23098264966,0.055999136900554,3.07995252953047,1.07995252953047
"1699",506340,"E02001078","E02001096",17,0,0,4,0,0,0,13,0,0,0,0,8203.7844067599,0.058149983388847,0.9885497176104,0.9885497176104
"1700",506341,"E02001078","E02001097",39,0,0,3,4,1,0,30,1,0,0,0,10191.6503371391,0.0390738094388698,1.52387856811592,1.52387856811592
"1701",506656,"E02001078","E02006902",221,0,1,28,120,0,1,49,6,8,8,0,6090.22211325172,0.0887424231724125,19.6120755211032,11.6120755211032
"1702",506659,"E02001078","E02006912",174,0,2,34,67,0,2,46,6,8,7,2,5147.33225825324,0.107159247560393,18.6457090755084,10.6457090755084
"1703",506660,"E02001078","E02006913",19,0,0,1,7,0,0,8,0,2,1,0,7134.28803546173,0.0720186323058787,1.3683540138117,-0.631645986188304
"1704",506661,"E02001078","E02006914",56,0,0,3,28,1,1,17,2,2,2,0,4944.07668175792,0.111605143579215,6.24988804043605,4.24988804043605
"1705",506662,"E02001078","E02006915",25,0,0,0,5,0,0,20,0,0,0,0,7639.33825204887,0.0650993669076553,1.62748417269138,1.62748417269138
"1706",506663,"E02001078","E02006916",7,0,0,0,1,0,0,4,0,2,0,0,5643.44634558257,0.0970370831091534,0.679259581764074,-1.32074041823593
"1707",506664,"E02001078","E02006917",85,0,1,4,41,2,0,26,3,5,3,0,5766.94797798833,0.0946695947108096,8.04691555041881,3.04691555041881
"1708",506716,"E02001079","E02001045",1,0,0,0,0,0,0,0,1,0,0,0,11038.3751129457,0.0329867990309114,0.0329867990309114,0.0329867990309114
"1709",506717,"E02001079","E02001046",2,0,0,0,1,0,0,1,0,0,0,0,10090.0959357797,0.0398755473437675,0.079751094687535,0.079751094687535
"1710",506718,"E02001079","E02001047",4,0,0,0,0,1,0,2,0,0,1,0,10352.4870086646,0.0378369096857029,0.151347638742812,0.151347638742812
"1711",506719,"E02001079","E02001049",2,0,0,0,0,0,0,2,0,0,0,0,9895.55934539421,0.0414575746016461,0.0829151492032923,0.0829151492032923
"1712",506720,"E02001079","E02001050",8,0,0,0,4,0,0,4,0,0,0,0,8908.78753554395,0.0505026074462502,0.404020859570001,0.404020859570001
"1713",506721,"E02001079","E02001051",6,0,0,0,2,0,0,3,0,0,0,1,9093.17261902035,0.0486741433077706,0.292044859846623,0.292044859846623
"1714",506722,"E02001079","E02001052",7,0,0,0,2,0,0,4,0,0,1,0,8250.79797544864,0.0576057782532114,0.40324044777248,0.40324044777248
"1715",506723,"E02001079","E02001053",5,0,0,0,2,0,0,3,0,0,0,0,7846.10932203486,0.0624621398159608,0.312310699079804,0.312310699079804
"1716",506724,"E02001079","E02001055",6,0,0,0,0,0,0,5,0,0,1,0,7658.76149562718,0.064846969291046,0.389081815746276,0.389081815746276
"1717",506725,"E02001079","E02001056",1,0,0,0,0,0,0,1,0,0,0,0,7234.65131156023,0.0705874391073805,0.0705874391073805,0.0705874391073805
"1718",506726,"E02001079","E02001057",6,0,0,0,0,0,0,3,2,1,0,0,5695.98258066014,0.0960228283512158,0.576136970107295,-0.423863029892705
"1719",506727,"E02001079","E02001059",18,0,0,0,5,0,0,11,0,0,2,0,5815.60747265677,0.0937527483472523,1.68754947025054,1.68754947025054
"1720",506728,"E02001079","E02001061",11,0,0,0,3,0,0,7,0,1,0,0,6183.127882661,0.0871087116781677,0.958195828459845,-0.0418041715401554
"1721",506729,"E02001079","E02001062",141,0,0,0,69,0,0,41,4,18,9,0,3878.09606401422,0.138125578687135,19.475706594886,1.47570659488601
"1722",506730,"E02001079","E02001063",75,0,0,0,39,0,0,28,2,5,1,0,2892.73392320938,0.168213783289086,12.6160337466815,7.61603374668145
"1723",506731,"E02001079","E02001064",22,0,0,0,1,1,1,16,2,1,0,0,4435.12909440593,0.123563680626074,2.71840097377363,1.71840097377363
"1724",506732,"E02001079","E02001065",1,0,0,0,0,0,0,1,0,0,0,0,6285.95096485809,0.085335648105902,0.085335648105902,0.085335648105902
"1725",506733,"E02001079","E02001066",101,0,0,0,46,3,0,32,13,3,3,1,3097.18839661042,0.161474105982506,16.3088847042331,13.3088847042331
"1726",506734,"E02001079","E02001067",8,0,0,0,0,0,0,7,0,1,0,0,4908.67406964105,0.112398170510257,0.899185364082059,-0.100814635917941
"1727",506735,"E02001079","E02001068",9,0,0,0,2,0,0,7,0,0,0,0,1998.04001927961,0.201174858125019,1.81057372312517,1.81057372312517
"1728",506736,"E02001079","E02001069",25,0,0,0,10,1,0,10,0,1,3,0,1941.8796972043,0.203447204772379,5.08618011930948,4.08618011930948
"1729",506737,"E02001079","E02001070",46,0,0,0,13,1,0,13,4,1,13,1,2485.91670413091,0.18247243742893,8.3937321217308,7.3937321217308
"1730",506738,"E02001079","E02001071",14,0,0,0,3,0,0,9,2,0,0,0,3919.23319117624,0.13699382289048,1.91791352046671,1.91791352046671
"1731",506739,"E02001079","E02001072",8,0,0,0,1,0,0,6,1,0,0,0,1960.84916055465,0.202676810234605,1.62141448187684,1.62141448187684
"1732",506740,"E02001079","E02001073",47,0,0,0,9,1,0,18,2,7,10,0,2599.28123291099,0.178381805542233,8.38394486048496,1.38394486048496
"1733",506741,"E02001079","E02001074",25,0,0,0,1,0,0,10,0,2,12,0,904.308410186852,0.25036523522312,6.25913088057801,4.25913088057801
"1734",506742,"E02001079","E02001075",9,0,0,0,3,0,0,4,1,0,0,1,3788.33435573765,0.140627648071024,1.26564883263922,1.26564883263922
"1735",506743,"E02001079","E02001076",71,0,0,1,9,1,0,27,8,5,20,0,1895.98386962782,0.205323277557232,14.5779527065634,9.57795270656344
"1736",506744,"E02001079","E02001077",25,0,0,0,3,0,0,13,2,2,5,0,1678.7531167774,0.214440401505262,5.36101003763156,3.36101003763156
"1737",506745,"E02001079","E02001078",10,0,0,0,1,0,0,7,1,0,1,0,3168.38343697677,0.159191166850071,1.59191166850071,1.59191166850071
"1738",506746,"E02001079","E02001079",70,0,1,0,8,0,0,20,5,3,33,0,0,0.3,21,18
"1739",506747,"E02001079","E02001080",33,0,0,0,3,2,0,8,1,2,17,0,1867.35804277871,0.206502158700203,6.81457123710671,4.81457123710671
"1740",506748,"E02001079","E02001081",18,0,0,0,3,0,0,7,1,4,3,0,2716.63671232798,0.174243741496728,3.13638734694111,-0.863612653058893
"1741",506749,"E02001079","E02001082",163,0,0,0,17,0,2,59,6,10,69,0,944.380056581044,0.248366744765185,40.4837793967251,30.4837793967251
"1742",506750,"E02001079","E02001083",66,0,0,0,13,1,0,20,5,4,23,0,1035.77326524445,0.243868177122635,16.0952996900939,12.0952996900939
"1743",506751,"E02001079","E02001084",28,0,0,0,1,0,0,5,2,2,16,2,1724.71054797133,0.212478406145449,5.94939537207257,3.94939537207257
"1744",506752,"E02001079","E02001085",10,0,0,0,1,0,0,9,0,0,0,0,2664.79563996944,0.176059736021037,1.76059736021037,1.76059736021037
"1745",506753,"E02001079","E02001086",17,0,0,0,4,0,0,10,0,0,3,0,1884.31793876724,0.205802894289229,3.49864920291689,3.49864920291689
"1746",506754,"E02001079","E02001087",34,0,0,0,14,0,0,12,2,1,5,0,2342.31576424976,0.187789061913573,6.38482810506149,5.38482810506149
"1747",506755,"E02001079","E02001088",11,0,0,0,3,0,0,8,0,0,0,0,3964.23408876834,0.135766385754357,1.49343024329793,1.49343024329793
"1748",506756,"E02001079","E02001089",77,0,0,1,38,1,3,23,3,1,7,0,3289.692208651,0.155375385811384,11.9639047074766,10.9639047074766
"1749",506757,"E02001079","E02001090",26,0,0,0,8,0,0,13,2,3,0,0,3325.47378723611,0.154267439630617,4.01095343039605,1.01095343039605
"1750",506758,"E02001079","E02001091",3,0,0,0,3,0,0,0,0,0,0,0,5551.65737291461,0.0988349216277688,0.296504764883307,0.296504764883307
"1751",506759,"E02001079","E02001092",7,0,0,0,0,0,0,4,0,2,1,0,4890.91494057749,0.112798099051395,0.789586693359763,-1.21041330664024
"1752",506760,"E02001079","E02001093",20,0,0,0,10,0,0,6,4,0,0,0,5083.05620483235,0.108545694706398,2.17091389412795,2.17091389412795
"1753",506761,"E02001079","E02001094",18,0,0,0,7,0,1,7,0,2,1,0,6060.51853947923,0.0892711856535458,1.60688134176382,-0.393118658236176
"1754",506762,"E02001079","E02001095",51,0,0,0,9,0,0,34,6,0,2,0,6471.49176228921,0.082227033459527,4.19357870643588,4.19357870643588
"1755",506763,"E02001079","E02001096",6,0,0,0,0,0,0,5,0,0,0,1,7382.01312605301,0.0685374183523826,0.411224510114296,0.411224510114296
"1756",506764,"E02001079","E02001097",42,0,0,0,13,1,0,21,1,1,2,3,8819.43658828292,0.0514132107026793,2.15935484951253,1.15935484951253
"1757",507065,"E02001079","E02006902",213,0,0,0,140,2,0,50,8,6,6,1,5473.09530007576,0.100400121221369,21.3852258201515,15.3852258201515
"1758",507066,"E02001079","E02006912",126,0,1,1,86,2,2,24,1,8,1,0,4630.28480054277,0.118833756780202,14.9730533543054,6.9730533543054
"1759",507067,"E02001079","E02006913",9,0,0,0,4,0,0,4,1,0,0,0,6719.99031099102,0.0782402649783161,0.704162384804845,0.704162384804845
"1760",507068,"E02001079","E02006914",62,0,0,0,41,0,0,19,1,1,0,0,3776.43333484216,0.140962769256867,8.73969169392578,7.73969169392578
"1761",507069,"E02001079","E02006915",22,0,0,0,7,0,0,14,1,0,0,0,6838.72156400945,0.0764042376956145,1.68089322930352,1.68089322930352
"1762",507070,"E02001079","E02006916",4,0,0,0,3,0,0,1,0,0,0,0,3846.03497319001,0.139014115734056,0.556056462936223,0.556056462936223
"1763",507071,"E02001079","E02006917",90,0,1,1,54,1,0,23,4,4,2,0,4350.97133955109,0.125661050493238,11.3094945443914,7.3094945443914
"1764",507127,"E02001080","E02001045",2,0,0,0,0,0,0,1,0,0,1,0,11107.5213066195,0.0325337565485997,0.0650675130971995,0.0650675130971995
"1765",507128,"E02001080","E02001047",1,0,0,0,0,0,0,1,0,0,0,0,9969.69632890585,0.0408474015148433,0.0408474015148433,0.0408474015148433
"1766",507129,"E02001080","E02001050",7,0,0,0,0,0,0,7,0,0,0,0,8887.88615779863,0.050714164135876,0.354999148951132,0.354999148951132
"1767",507130,"E02001080","E02001051",6,0,0,0,5,0,0,1,0,0,0,0,8718.19634921833,0.0524648386285407,0.314789031771245,0.314789031771245
"1768",507131,"E02001080","E02001052",5,0,0,0,0,0,0,5,0,0,0,0,8465.40537036399,0.0551855641789257,0.275927820894629,0.275927820894629
"1769",507132,"E02001080","E02001053",4,0,0,0,1,0,0,3,0,0,0,0,7637.25898087909,0.0651264443847633,0.260505777539053,0.260505777539053
"1770",507133,"E02001080","E02001055",15,0,0,0,3,0,1,8,0,0,3,0,7068.03573727392,0.0729792626278986,1.09468893941848,1.09468893941848
"1771",507134,"E02001080","E02001056",3,0,0,0,0,0,0,2,1,0,0,0,6382.35334584237,0.0837060959249295,0.251118287774789,0.251118287774789
"1772",507135,"E02001080","E02001057",7,0,0,0,2,0,0,3,1,0,0,1,5483.69899662286,0.100187424354645,0.701311970482513,0.701311970482513
"1773",507136,"E02001080","E02001059",17,0,0,3,5,0,0,8,0,0,1,0,5073.04265735136,0.108763298025343,1.84897606643083,1.84897606643083
"1774",507137,"E02001080","E02001061",11,0,0,0,3,0,0,6,0,0,1,1,4921.57232755629,0.112108596052956,1.23319455658252,1.23319455658252
"1775",507138,"E02001080","E02001062",164,0,0,3,87,0,0,32,4,24,14,0,3654.49633407234,0.14444274603741,23.6886103501352,-0.311389649864783
"1776",507139,"E02001080","E02001063",88,0,0,0,47,0,0,20,1,12,8,0,3540.64780320221,0.147769394602359,13.0037067250076,1.0037067250076
"1777",507140,"E02001080","E02001064",18,0,0,0,6,0,0,11,0,1,0,0,3404.28495318602,0.151854903699437,2.73338826658987,1.73338826658987
"1778",507141,"E02001080","E02001065",3,0,0,0,2,0,0,1,0,0,0,0,4776.44994767663,0.115410170770983,0.34623051231295,0.34623051231295
"1779",507142,"E02001080","E02001066",80,0,0,0,32,0,0,31,5,6,6,0,2503.56677573348,0.181829442669758,14.5463554135806,8.54635541358061
"1780",507143,"E02001080","E02001067",4,0,0,0,1,0,0,2,0,1,0,0,3382.61700876849,0.152514408401012,0.61005763360405,-0.38994236639595
"1781",507144,"E02001080","E02001068",9,0,0,0,1,0,0,7,1,0,0,0,3020.54414073342,0.163968386911696,1.47571548220527,1.47571548220527
"1782",507145,"E02001080","E02001069",21,0,0,0,4,0,0,9,2,2,4,0,2220.8153289061,0.192408248488593,4.04057321826046,2.04057321826046
"1783",507146,"E02001080","E02001070",54,0,1,0,6,0,0,20,2,4,21,0,1708.0970712793,0.21318558136835,11.5120213938909,7.51202139389088
"1784",507147,"E02001080","E02001071",5,0,1,0,1,0,0,1,0,0,2,0,2370.23149666947,0.186743529469125,0.933717647345625,0.933717647345625
"1785",507148,"E02001080","E02001072",7,0,0,0,1,0,0,5,0,1,0,0,3512.81258835097,0.148594327259049,1.04016029081334,0.0401602908133414
"1786",507149,"E02001080","E02001073",19,0,0,0,8,1,0,5,2,1,2,0,4418.99701539195,0.123962992264193,2.35529685301966,1.35529685301966
"1787",507150,"E02001080","E02001074",15,0,0,0,1,0,0,4,4,1,5,0,2076.71595517919,0.198034109016919,2.97051163525378,1.97051163525378
"1788",507151,"E02001080","E02001075",7,0,0,0,1,0,0,5,0,0,1,0,2021.39283784231,0.200237448951486,1.4016621426604,1.4016621426604
"1789",507152,"E02001080","E02001076",125,0,0,1,15,1,0,22,2,13,71,0,810.67658897452,0.255097839749269,31.8872299686586,18.8872299686586
"1790",507153,"E02001080","E02001077",9,0,0,0,3,0,0,4,1,0,1,0,3544.17935134012,0.147665060506715,1.32898554456044,1.32898554456044
"1791",507154,"E02001080","E02001078",13,0,0,0,1,0,0,6,0,1,5,0,1308.92198537668,0.230903085126404,3.00174010664326,2.00174010664326
"1792",507155,"E02001080","E02001079",16,0,0,0,5,0,0,6,1,3,1,0,1867.35804277871,0.206502158700203,3.30403453920325,0.304034539203252
"1793",507156,"E02001080","E02001080",97,0,0,5,22,1,0,15,0,6,48,0,0,0.3,29.1,23.1
"1794",507157,"E02001080","E02001081",4,0,0,0,0,0,0,3,0,1,0,0,4556.58275437464,0.120598388733039,0.482393554932157,-0.517606445067843
