"","Area.of.residence","Area.of.workplace","All","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","clc","plc","ecp","ecp_perc"
"500757","E02001064","E02001057",32,0,0,0,9,2,0,14,3,2,2,0,2.85519613713751,0.0625,0.0409312007605524,-0.690201575662322,-0.0215687992394476
"500758","E02001064","E02001059",63,0,0,0,13,2,0,21,5,5,14,3,1.95651205513538,0.0793650793650794,0.0411917453336067,-2.40492004398278,-0.0381733340314727
"500759","E02001064","E02001061",39,0,0,0,8,3,0,9,1,0,18,0,1.94411635596279,0,0.0411832579718625,1.60614706090264,0.0411832579718625
"500760","E02001064","E02001062",164,0,0,0,54,2,0,55,8,6,38,1,1.99734916362313,0.0365853658536585,0.0412169086961521,0.759573026168951,0.00463154284249361
"500761","E02001064","E02001063",36,0,0,0,17,1,0,13,2,1,2,0,3.33778348304676,0.0277777777777778,0.0402587239586956,0.449314062513043,0.0124809461809179
"500762","E02001064","E02001064",206,0,0,0,32,2,0,59,7,10,94,2,0,0.0485436893203883,0.024601022515226,-4.93218936186344,-0.0239426668051623
"500763","E02001064","E02001065",11,0,0,0,0,0,0,6,0,0,5,0,2.14241393014748,0,0.0412731656168754,0.454004821785629,0.0412731656168754
"500764","E02001064","E02001066",140,0,0,0,36,0,1,58,13,2,29,1,1.28325311926368,0.0142857142857143,0.0400378278435879,3.60529589810231,0.0257521135578737
"500765","E02001064","E02001067",24,0,0,0,5,0,0,8,1,2,8,0,1.34090795398679,0.0833333333333333,0.040201866109656,-1.03515521336825,-0.0431314672236773
"500766","E02001064","E02001068",13,0,0,0,2,0,0,10,0,1,0,0,3.46367738824789,0.0769230769230769,0.0400390301018686,-0.479492608675708,-0.0368840468212083
"500767","E02001064","E02001069",12,0,0,0,3,1,0,4,1,2,1,0,2.69222437346701,0.166666666666667,0.0410871544684753,-1.5069541463783,-0.125579512198191
"500768","E02001064","E02001070",33,0,0,0,7,0,0,13,4,3,3,3,1.81376094730179,0.0909090909090909,0.0410689562862069,-1.64472444255517,-0.049840134622884
"500769","E02001064","E02001071",41,0,0,0,5,0,0,13,1,3,19,0,1.31188195467502,0.0731707317073171,0.0401211162804527,-1.35503423250144,-0.0330496154268644
"500770","E02001064","E02001072",4,0,0,0,0,0,0,2,0,0,2,0,4.68238237205775,0,0.0372537697151493,0.149015078860597,0.0372537697151493
"500771","E02001064","E02001073",15,0,0,0,4,0,0,10,0,0,1,0,5.94688027758452,0,0.0336387340751339,0.504581011127008,0.0336387340751339
"500772","E02001064","E02001074",7,0,0,0,2,0,0,2,0,1,2,0,3.77377270342143,0.142857142857143,0.0394332039519861,-0.723967572336097,-0.103423938905157
"500773","E02001064","E02001075",42,0,0,0,13,0,1,17,2,3,5,1,2.1430385723885,0.0714285714285714,0.0412733008286031,-1.26652136519867,-0.0301552705999683
"500774","E02001064","E02001076",15,0,0,0,4,0,0,6,0,4,1,0,2.6899634487498,0.266666666666667,0.0410890304374719,-3.38366454343792,-0.225577636229195
"500775","E02001064","E02001077",8,0,0,0,2,0,0,6,0,0,0,0,5.66922606541966,0,0.0344659243153581,0.275727394522865,0.0344659243153581
"500776","E02001064","E02001078",14,0,0,0,8,0,0,4,1,0,1,0,2.79849558341493,0,0.040989995096767,0.573859931354739,0.040989995096767
"500777","E02001064","E02001080",8,0,0,0,4,0,0,0,2,0,2,0,3.19179978209161,0,0.0404921146039216,0.323936916831373,0.0404921146039216
"500778","E02001064","E02001081",4,0,0,0,0,0,1,2,1,0,0,0,6.39200642597566,0,0.0322926353483965,0.129170541393586,0.0322926353483965
"500779","E02001064","E02001082",25,0,0,0,5,1,0,16,2,0,1,0,4.50055906503293,0,0.0377282215429311,0.943205538573276,0.0377282215429311
"500780","E02001064","E02001083",9,0,0,0,3,0,0,6,0,0,0,0,5.19359842629532,0,0.0358465304236757,0.322618773813082,0.0358465304236757
"500781","E02001064","E02001084",5,0,0,0,5,0,0,0,0,0,0,0,4.26546259064733,0,0.0383164068822095,0.191582034411048,0.0383164068822095
"500782","E02001064","E02001085",13,0,0,0,2,0,0,5,2,1,3,0,4.06022532174814,0.0769230769230769,0.0388030430817101,-0.495560439937769,-0.0381200338413669
"500783","E02001064","E02001086",9,0,0,0,5,0,0,2,0,0,2,0,6.1907828550853,0,0.0329034455491989,0.29613100994279,0.0329034455491989
"500784","E02001064","E02001087",4,0,0,0,2,0,0,2,0,0,0,0,5.57137267394398,0,0.0347542177199059,0.139016870879624,0.0347542177199059
"500785","E02001064","E02001089",15,0,0,0,4,0,0,7,1,0,1,2,6.22256323657993,0,0.0328071873513228,0.492107810269842,0.0328071873513228
"500786","E02001064","E02001090",13,0,0,0,2,1,0,5,4,0,1,0,7.58737126204496,0,0.0286517601465367,0.372472881904977,0.0286517601465367
"500787","E02001064","E02001092",5,0,0,0,2,0,0,2,1,0,0,0,9.3681542643935,0,0.0234684633025405,0.117342316512702,0.0234684633025405
"500788","E02001064","E02001093",16,0,0,1,7,0,0,5,0,0,3,0,8.9912078210048,0,0.0245252724674177,0.392404359478683,0.0245252724674177
"500789","E02001064","E02001094",10,0,0,0,6,1,0,3,0,0,0,0,9.79932385619916,0,0.0222919764231468,0.222919764231468,0.0222919764231468
"500790","E02001064","E02001095",34,0,0,1,8,0,0,20,2,0,3,0,10.6423674894821,0,0.0200995657956433,0.683385237051872,0.0200995657956433
"500791","E02001064","E02001096",2,0,0,1,0,0,0,1,0,0,0,0,10.1250329416069,0,0.0214275350407463,0.0428550700814925,0.0214275350407463
"500792","E02001064","E02001097",18,0,0,1,5,0,0,10,1,1,0,0,11.0213348553187,0.0555555555555556,0.0191629677424408,-0.655066580636065,-0.0363925878131147
"501031","E02001064","E02006902",193,0,3,0,132,1,0,39,3,4,11,0,3.82148238408616,0.0207253886010363,0.0393326023449363,3.5911922525727,0.0186072137439
"501033","E02001064","E02006912",124,0,1,1,62,5,1,39,2,4,8,1,3.05731711257728,0.032258064516129,0.0406850717130982,1.04494889242418,0.00842700719696921
"501034","E02001064","E02006913",22,0,0,0,5,0,0,14,1,2,0,0,5.12117637937076,0.0909090909090909,0.0360514780782288,-1.20686748227897,-0.0548576128308621
"501035","E02001064","E02006914",37,0,0,1,18,0,0,13,3,0,2,0,3.41560699207402,0,0.0401248394313634,1.48461905896045,0.0401248394313634
"501036","E02001064","E02006915",23,0,0,0,5,0,0,17,1,0,0,0,5.55028571015987,0,0.0348160886348673,0.800770038601948,0.0348160886348673
"501037","E02001064","E02006916",2,0,0,0,1,0,0,1,0,0,0,0,4.51902786693919,0,0.037680761397279,0.0753615227945581,0.037680761397279
"501038","E02001064","E02006917",66,0,0,2,48,0,0,12,0,0,3,1,4.1255132867333,0,0.0386511841016104,2.55097815070629,0.0386511841016104
"501075","E02001065","E02001045",3,0,0,0,0,0,0,2,1,0,0,0,8.94950477577355,0,0.0246437222465725,0.0739311667397176,0.0246437222465725
"501076","E02001065","E02001046",3,0,0,0,0,0,0,2,0,0,1,0,7.82560669587741,0,0.0279344757565991,0.0838034272697972,0.0279344757565991
"501077","E02001065","E02001047",10,0,0,0,2,0,0,8,0,0,0,0,6.90629991376316,0,0.0307233927767246,0.307233927767246,0.0307233927767246
"501078","E02001065","E02001048",3,0,0,0,1,0,0,2,0,0,0,0,8.39019850738065,0,0.0262593576682033,0.07877807300461,0.0262593576682033
"501079","E02001065","E02001049",1,0,0,0,0,0,0,1,0,0,0,0,5.88372819536459,0,0.0338279281145501,0.0338279281145501,0.0338279281145501
"501080","E02001065","E02001050",13,0,0,0,4,0,0,8,1,0,0,0,6.70779835482995,0,0.0313296892153245,0.407285959799218,0.0313296892153245
"501081","E02001065","E02001051",8,0,0,0,2,0,0,5,0,0,1,0,5.86419008822915,0,0.0338863461549563,0.271090769239651,0.0338863461549563
"501082","E02001065","E02001052",17,0,0,1,1,0,0,14,0,0,1,0,7.25145689547723,0,0.0296706967409519,0.504401844596182,0.0296706967409519
"501083","E02001065","E02001053",6,0,0,0,1,0,0,3,2,0,0,0,5.62708217871474,0,0.0345903199248115,0.207541919548869,0.0345903199248115
"501084","E02001065","E02001055",29,0,0,0,2,0,0,23,0,1,3,0,4.01746452795702,0.0344827586206897,0.0389009332728373,0.128127064912282,0.00441817465214764
"501085","E02001065","E02001056",11,0,0,0,1,0,0,9,0,0,1,0,2.91246558611084,0,0.0408671220074598,0.449538342082058,0.0408671220074598
"501086","E02001065","E02001057",21,0,0,0,2,0,0,16,2,0,1,0,4.29689913332916,0,0.0382395580799892,0.803030719679772,0.0382395580799892
"501087","E02001065","E02001059",117,0,0,2,33,3,2,38,3,1,33,2,2.64252256419728,0.00854700854700855,0.0411264972075154,3.8118001732793,0.0325794886605069
"501088","E02001065","E02001061",171,0,0,1,27,2,0,47,7,5,82,0,0.772774876744788,0.0292397660818713,0.0377980822597442,1.46347206641625,0.00855831617787283
"501089","E02001065","E02001062",138,0,0,1,39,1,3,79,8,5,2,0,4.07698318357139,0.036231884057971,0.0387643374744004,0.349478571467259,0.00253245341642942
"501090","E02001065","E02001063",41,0,0,0,14,0,0,25,0,2,0,0,5.46464311998226,0.0487804878048781,0.0350663736407542,-0.562278680729078,-0.0137141141641238
"501091","E02001065","E02001064",137,0,0,0,29,2,1,52,9,9,34,1,2.14241393014748,0.0656934306569343,0.0412731656168754,-3.34557631048807,-0.0244202650400589
"501092","E02001065","E02001065",113,0,0,1,21,1,0,20,2,2,66,0,0,0.0176991150442478,0.024601022515226,0.77991554422054,0.00690190747097823
"501093","E02001065","E02001066",85,0,0,0,28,0,0,46,6,3,2,0,3.37852743031663,0.0352941176470588,0.0401894197771332,0.416100681056323,0.00489530213007439
"501094","E02001065","E02001067",43,0,0,0,9,0,1,10,4,3,16,0,1.26128561382304,0.0697674418604651,0.0399714004681523,-1.28122977986945,-0.0297960413923128
"501095","E02001065","E02001068",4,0,0,0,0,0,0,4,0,0,0,0,5.58934813802911,0,0.0347014027966853,0.138805611186741,0.0347014027966853
"501096","E02001065","E02001069",11,0,0,0,1,0,0,10,0,0,0,0,4.77784610746094,0,0.0369986214974234,0.406984836471657,0.0369986214974234
"501097","E02001065","E02001070",33,0,0,0,8,0,0,15,5,4,0,1,3.78998253505489,0.121212121212121,0.0393992299854398,-2.69982541048049,-0.0818128912266814
"501098","E02001065","E02001071",22,0,0,0,7,1,0,8,3,1,2,0,2.42642355157131,0.0454545454545455,0.0412486941108294,-0.0925287295617533,-0.00420585134371606
"501099","E02001065","E02001072",2,0,0,0,1,0,0,1,0,0,0,0,6.79185842485053,0,0.0310729487160676,0.0621458974321353,0.0310729487160676
"501100","E02001065","E02001073",12,0,0,0,7,0,0,3,0,0,2,0,8.04133682498735,0,0.0272898813785609,0.32747857654273,0.0272898813785609
"501101","E02001065","E02001074",12,0,0,0,4,0,0,8,0,0,0,0,5.78243651879072,0,0.0341301519484365,0.409561823381238,0.0341301519484365
"501102","E02001065","E02001075",24,0,0,0,7,0,0,12,1,3,1,0,2.8831056857571,0.125,0.0409005519604762,-2.01838675294857,-0.0840994480395238
"501103","E02001065","E02001076",9,0,0,0,5,0,0,2,0,0,2,0,4.38394915891913,0,0.038023779184155,0.342214012657395,0.038023779184155
"501104","E02001065","E02001077",9,0,0,0,3,0,1,5,0,0,0,0,7.69326570186988,0,0.0283322906106217,0.254990615495595,0.0283322906106217
"501105","E02001065","E02001078",16,0,0,0,11,0,0,4,0,1,0,0,3.79808574136037,0.0625,0.0393821665529297,-0.369885335153125,-0.0231178334470703
"501106","E02001065","E02001079",5,0,0,0,3,0,0,1,1,0,0,0,5.80614734542491,0,0.0340595501895064,0.170297750947532,0.0340595501895064
"501107","E02001065","E02001080",4,0,0,0,1,0,0,3,0,0,0,0,4.66499924383894,0,0.0372997998672164,0.149199199468866,0.0372997998672164
"501108","E02001065","E02001081",5,0,0,3,1,0,0,1,0,0,0,0,8.41232754299879,0,0.026194537359476,0.13097268679738,0.026194537359476
"501109","E02001065","E02001082",22,0,0,0,5,0,0,13,1,0,3,0,6.13576961647583,0,0.0330698528936085,0.727536763659388,0.0330698528936085
"501110","E02001065","E02001083",17,0,0,0,9,0,0,7,1,0,0,0,6.88676188575831,0,0.0307830656763527,0.523312116497997,0.0307830656763527
"501111","E02001065","E02001084",4,0,0,0,1,0,0,3,0,0,0,0,5.66541724054582,0,0.0344771807377911,0.137908722951164,0.0344771807377911
"501112","E02001065","E02001085",6,0,0,0,2,1,0,2,1,0,0,0,5.10444736133823,0,0.0360985865490418,0.216591519294251,0.0360985865490418
"501113","E02001065","E02001086",12,0,0,0,7,0,1,3,0,0,1,0,7.93821369922806,0,0.0275973722401544,0.331168466881853,0.0275973722401544
"501114","E02001065","E02001087",2,0,0,0,0,0,0,2,0,0,0,0,6.92621329419067,0,0.0306625777696821,0.0613251555393643,0.0306625777696821
"501115","E02001065","E02001088",2,0,0,0,1,0,0,1,0,0,0,0,10.0791096524221,0,0.0215481130570105,0.043096226114021,0.0215481130570105
"501116","E02001065","E02001089",18,0,0,0,3,0,0,13,0,2,0,0,7.31487468699895,0.111111111111111,0.0294777885923519,-1.46939980533767,-0.0816333225187592
"501117","E02001065","E02001090",17,0,0,0,1,1,0,15,0,0,0,0,9.07873371742688,0,0.0242776411508202,0.412719899563943,0.0242776411508202
"501118","E02001065","E02001091",9,0,0,0,1,0,0,5,0,3,0,0,11.6110677243134,0.333333333333333,0.0177677369834147,-2.84009036714927,-0.315565596349919
"501119","E02001065","E02001092",6,0,0,0,0,0,0,4,0,0,2,0,10.9469628223878,0,0.019344323768632,0.116065942611792,0.019344323768632
"501120","E02001065","E02001093",18,0,0,0,2,0,0,15,0,1,0,0,10.2982551104134,0.0555555555555556,0.0209766336488055,-0.622420594321501,-0.0345789219067501
"501121","E02001065","E02001094",12,0,0,0,2,0,0,10,0,0,0,0,11.1255996337839,0,0.0189107462642246,0.226928955170696,0.0189107462642246
"501122","E02001065","E02001095",18,0,0,0,2,0,0,14,0,0,1,1,12.0878258217748,0,0.0166957383152678,0.300523289674821,0.0166957383152678
"501123","E02001065","E02001096",4,0,0,0,1,0,0,3,0,0,0,0,11.2281534504504,0,0.0186649799936874,0.0746599199747495,0.0186649799936874
"501124","E02001065","E02001097",25,0,0,1,5,0,0,15,4,0,0,0,12.2380405055885,0,0.0163683515495557,0.409208788738894,0.0163683515495557
"501387","E02001065","E02006902",204,0,0,12,127,0,1,52,5,2,4,1,5.44915838812717,0.00980392156862745,0.0351114487460027,5.16273554418456,0.0253075271773753
"501389","E02001065","E02006912",144,0,0,16,69,0,0,42,7,5,4,1,4.94597519977159,0.0347222222222222,0.0365401910646476,0.261787513309251,0.00181796884242535
"501390","E02001065","E02006913",13,0,0,0,4,0,0,7,1,0,1,0,6.43402450210695,0,0.0321647474113352,0.418141716347358,0.0321647474113352
"501391","E02001065","E02006914",50,0,0,2,29,0,0,11,6,1,1,0,5.47123081727729,0.02,0.0350471802920167,0.752359014600835,0.0150471802920167
"501392","E02001065","E02006915",16,0,0,0,5,0,1,7,3,0,0,0,6.98515526662968,0,0.0304826048419589,0.487721677471343,0.0304826048419589
"501393","E02001065","E02006916",6,0,0,0,3,0,0,3,0,0,0,0,6.60621222727402,0,0.0316398176613235,0.189838905967941,0.0316398176613235
"501394","E02001065","E02006917",82,0,0,4,49,0,1,20,2,1,5,0,6.13896781805026,0.0121951219512195,0.0330601867971289,1.71093531736457,0.0208650648459094
"501448","E02001066","E02001045",3,0,0,0,1,0,0,1,0,0,1,0,8.55832765450119,0,0.0257686411629881,0.0773059234889644,0.0257686411629881
"501449","E02001066","E02001046",1,0,0,0,0,0,0,1,0,0,0,0,7.73610250827246,0,0.0282033407932803,0.0282033407932803,0.0282033407932803
"501450","E02001066","E02001047",1,0,0,0,0,0,0,1,0,0,0,0,7.59665922540961,0,0.0286237014921966,0.0286237014921966,0.0286237014921966
"501451","E02001066","E02001049",1,0,0,0,1,0,0,0,0,0,0,0,7.09357831740076,0,0.0301517477005861,0.0301517477005861,0.0301517477005861
"501452","E02001066","E02001050",11,0,1,0,2,0,0,8,0,0,0,0,6.39805415771151,0,0.0322742343628655,0.355016577991521,0.0322742343628655
"501453","E02001066","E02001051",4,0,0,0,2,0,0,0,0,0,2,0,6.20764679025677,0,0.0328523781999824,0.13140951279993,0.0328523781999824
"501454","E02001066","E02001052",8,0,2,0,2,0,0,4,0,0,0,0,6.15249652684668,0,0.0330192870646191,0.264154296516952,0.0330192870646191
"501455","E02001066","E02001053",6,0,0,0,2,0,0,3,0,0,1,0,5.34018489299173,0,0.035427012760386,0.212562076562316,0.035427012760386
"501456","E02001066","E02001055",6,0,0,0,3,0,0,2,1,0,0,0,5.07851124561449,0,0.0361714433684439,0.217028660210663,0.0361714433684439
"501457","E02001066","E02001056",1,0,0,0,1,0,0,0,0,0,0,0,4.09093678050222,0,0.0387319639640102,0.0387319639640102,0.0387319639640102
"501458","E02001066","E02001057",13,0,0,0,1,0,0,6,2,1,3,0,2.95834033447689,0.0769230769230769,0.0408124992562707,-0.469437509668481,-0.0361105776668062
"501459","E02001066","E02001059",27,0,0,0,5,2,0,12,0,2,6,0,2.81940393385731,0.0740740740740741,0.0409688632600798,-0.893840691977845,-0.0331052108139942
"501460","E02001066","E02001061",15,0,0,0,1,1,0,10,1,0,2,0,3.22713177352553,0,0.0404378345833242,0.606567518749863,0.0404378345833242
"501461","E02001066","E02001062",270,0,0,0,57,1,0,43,11,30,128,0,1.29993020125004,0.111111111111111,0.0400867915195313,-19.1765662897266,-0.0710243195915798
"501462","E02001066","E02001063",103,0,1,3,23,0,0,19,0,15,42,0,2.29354116521151,0.145631067961165,0.0412808775126621,-10.7480696161958,-0.104350190448503
"501463","E02001066","E02001064",83,0,0,0,11,0,0,29,4,6,33,0,1.28325311926368,0.072289156626506,0.0400378278435879,-2.6768602889822,-0.0322513287829181
"501464","E02001066","E02001065",1,0,0,0,1,0,0,0,0,0,0,0,3.37852743031663,0,0.0401894197771332,0.0401894197771332,0.0401894197771332
"501465","E02001066","E02001066",225,0,0,1,35,2,0,31,14,5,137,0,0,0.0222222222222222,0.024601022515226,0.535230065925855,0.0023788002930038
"501466","E02001066","E02001067",5,0,0,0,2,1,0,2,0,0,0,0,2.34799736520829,0,0.0412719001029313,0.206359500514657,0.0412719001029313
"501467","E02001066","E02001068",14,0,0,0,4,0,0,6,0,0,3,1,2.21462057436118,0,0.0412830135625141,0.577962189875197,0.0412830135625141
"501468","E02001066","E02001069",25,0,0,0,3,0,0,11,1,0,10,0,1.41041887853004,0,0.0403807265424313,1.00951816356078,0.0403807265424313
"501469","E02001066","E02001070",70,0,0,0,6,0,0,22,3,6,32,1,0.644605054092072,0.0857142857142857,0.0369350839976809,-3.41454412016234,-0.0487792017166049
"501470","E02001066","E02001071",25,0,0,1,7,0,0,4,1,1,11,0,1.57375007267164,0.04,0.0407265467678443,0.0181636691961085,0.000726546767844338
"501471","E02001066","E02001072",7,0,0,0,2,0,0,5,0,0,0,0,3.41433544318849,0,0.0401270774933283,0.280889542453298,0.0401270774933283
"501472","E02001066","E02001073",21,0,0,0,9,1,0,6,2,1,2,0,4.67118864995537,0.0476190476190476,0.0372834260429036,-0.217048053099025,-0.0103356215761441
"501473","E02001066","E02001074",6,0,0,0,2,0,0,1,0,2,1,0,2.50027307993764,0.333333333333333,0.0412162381562985,-1.75270257106221,-0.292117095177035
"501474","E02001066","E02001075",50,0,0,0,11,2,0,22,1,2,12,0,2.21076634688359,0.04,0.0412827781282287,0.0641389064114348,0.0012827781282287
"501475","E02001066","E02001076",27,0,0,0,15,0,0,3,0,3,6,0,1.71176122522099,0.111111111111111,0.0409456040679707,-1.89446869016479,-0.0701655070431404
"501476","E02001066","E02001077",8,0,0,0,3,0,0,4,0,0,0,1,4.38788092081836,0,0.03801393265407,0.30411146123256,0.03801393265407
"501477","E02001066","E02001078",15,0,0,0,8,0,0,1,3,2,1,0,2.44229728196732,0.133333333333333,0.0412425680387012,-1.38136147941948,-0.0920907652946321
"501478","E02001066","E02001079",1,0,0,0,0,0,0,1,0,0,0,0,2.82475135811013,0,0.0409633551099671,0.0409633551099671,0.0409633551099671
"501479","E02001066","E02001080",22,0,0,0,12,0,0,6,0,2,2,0,2.35041501314559,0.0909090909090909,0.0412713636949728,-1.0920299987106,-0.0496377272141182
"501480","E02001066","E02001081",2,0,0,0,0,0,0,1,0,0,1,0,5.11059801888686,0,0.0360812768681252,0.0721625537362503,0.0360812768681252
"501481","E02001066","E02001082",17,0,0,0,4,0,0,8,0,3,2,0,3.4312597447075,0.176470588235294,0.0400971539697074,-2.31834838251498,-0.136373434265587
"501482","E02001066","E02001083",14,0,0,0,6,0,0,4,1,2,1,0,4.06525873936621,0.142857142857143,0.0387914374711171,-1.45691987540436,-0.104065705386026
"501483","E02001066","E02001084",10,0,0,0,7,0,0,3,0,0,0,0,3.3790546691819,0,0.0401885114956183,0.401885114956183,0.0401885114956183
"501484","E02001066","E02001085",13,0,0,0,2,0,0,5,2,0,4,0,3.45875648816232,0,0.0400479207680171,0.520622969984222,0.0400479207680171
"501485","E02001066","E02001086",4,0,0,0,2,0,0,1,0,1,0,0,5.01459321319629,0.25,0.0363500400762821,-0.854599839694872,-0.213649959923718
"501486","E02001066","E02001087",15,0,0,0,5,1,0,5,0,2,2,0,4.64825123187311,0.133333333333333,0.0373440188922778,-1.43983971661583,-0.0959893144410555
"501487","E02001066","E02001089",26,0,0,0,13,0,0,10,0,1,0,2,5.44512134732738,0.0384615384615385,0.0351231910503043,-0.0867970326920891,-0.0033383474112342
"501488","E02001066","E02001090",5,0,0,0,5,0,0,0,0,0,0,0,6.53146620289824,0,0.0318678313142227,0.159339156571113,0.0318678313142227
"501489","E02001066","E02001091",2,0,0,0,0,0,0,1,0,1,0,0,8.62452332782846,0.5,0.0255765840366214,-0.948846831926757,-0.474423415963379
"501490","E02001066","E02001092",2,0,0,0,2,0,0,0,0,0,0,0,8.2467962464527,0,0.0266810469893309,0.0533620939786618,0.0266810469893309
"501491","E02001066","E02001093",11,0,0,1,6,0,0,2,0,0,2,0,8.01854136663933,0,0.0273577476153341,0.300935223768675,0.0273577476153341
"501492","E02001066","E02001094",5,0,0,0,2,0,0,3,0,0,0,0,8.80620836579842,0,0.0250529494364283,0.125264747182142,0.0250529494364283
